traceId,traceTime,startTime,endTime,parentId,childId,childOperation,parentOperation,childMS,childPod,parentMS,parentPod,parentDuration,childDuration
00704b6a53a3787f,1750232604740076,1750232604711881,1750232604809217,312f995ae69bbd8c,0d8ca822ca4c8740,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,97782,97336
00704b6a53a3787f,1750232604740076,1750232604809655,1750232604811177,5171fbfd8f0054f0,6fc6b4d398bcb83f,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,1772,1522
00704b6a53a3787f,1750232604740076,1750232604811504,1750232604817374,4fa8563f20f24aa4,70959b3d9450e0e9,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,6132,5870
00704b6a53a3787f,1750232604740076,1750232604740457,1750232604838239,00704b6a53a3787f,312f995ae69bbd8c,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,106245,97782
00704b6a53a3787f,1750232604740076,1750232604838315,1750232604840087,00704b6a53a3787f,5171fbfd8f0054f0,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,106245,1772
00704b6a53a3787f,1750232604740076,1750232604840146,1750232604846278,00704b6a53a3787f,4fa8563f20f24aa4,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,106245,6132
00704b6a53a3787f,1750232604740076,1750232604741250,1750232604741423,1a22ba90b492b1f6,0990c21e2cfcef8c,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,75980,173
00704b6a53a3787f,1750232604740076,1750232604808520,1750232604809085,2a0c2e6b8a35e211,58d8cf4870b1d119,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,20344,565
00704b6a53a3787f,1750232604740076,1750232604711977,1750232604787957,0d8ca822ca4c8740,1a22ba90b492b1f6,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,97336,75980
00704b6a53a3787f,1750232604740076,1750232604788813,1750232604809157,0d8ca822ca4c8740,2a0c2e6b8a35e211,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,97336,20344
007ff8cb9ca1840c,1750232623001593,1750232623069486,1750232623073879,68bc7c2c9aa96e41,509a8172f6dc0d6d,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,197408,4393
007ff8cb9ca1840c,1750232623001593,1750232623100564,1750232623101071,51edd79ad8412259,34e8b760167d9efb,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,1320,507
007ff8cb9ca1840c,1750232623001593,1750232623071830,1750232623073532,6624f2ac962b6e14,44809c22ab6173eb,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,2229,1702
007ff8cb9ca1840c,1750232623001593,1750232623069835,1750232623071155,509a8172f6dc0d6d,51edd79ad8412259,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,4393,1320
007ff8cb9ca1840c,1750232623001593,1750232623071521,1750232623073750,509a8172f6dc0d6d,6624f2ac962b6e14,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,4393,2229
007ff8cb9ca1840c,1750232623001593,1750232623268186,1750232623368707,559c915aeea056c9,291a68f9928fc064,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,199510,100521
007ff8cb9ca1840c,1750232623001593,1750232623369283,1750232623369769,3f1aaaa0f3dbe2d4,71471810008d4839,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,972,486
007ff8cb9ca1840c,1750232623001593,1750232623002101,1750232623199509,007ff8cb9ca1840c,68bc7c2c9aa96e41,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,398743,197408
007ff8cb9ca1840c,1750232623001593,1750232623199606,1750232623399116,007ff8cb9ca1840c,559c915aeea056c9,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,398743,199510
007ff8cb9ca1840c,1750232623001593,1750232623399250,1750232623400222,007ff8cb9ca1840c,3f1aaaa0f3dbe2d4,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,398743,972
009fc169458c8981,1750232632200886,1750232632203212,1750232632204230,6dcbf1c9879cbd54,7d7b1d0a8b673db3,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,1870,1018
009fc169458c8981,1750232632200886,1750232632173869,1750232632174284,115b23a75c8ca8c4,769bb729a99f1ce5,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,666,415
009fc169458c8981,1750232632200886,1750232632171691,1750232632173561,30062d81789a5229,6dcbf1c9879cbd54,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3075,1870
009fc169458c8981,1750232632200886,1750232632173685,1750232632174351,30062d81789a5229,115b23a75c8ca8c4,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3075,666
009fc169458c8981,1750232632200886,1750232632171325,1750232632174400,7271094bd252a2b0,30062d81789a5229,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,97983,3075
009fc169458c8981,1750232632200886,1750232632369011,1750232632371628,3dbe68b2cb6d1ad5,739c687d7f76218b,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,200081,2617
009fc169458c8981,1750232632200886,1750232632470463,1750232632471937,0589b21bfeed28f7,55ea87fdcbaf7dc4,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,16532,1474
009fc169458c8981,1750232632200886,1750232632201469,1750232632299452,009fc169458c8981,7271094bd252a2b0,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,316548,97983
009fc169458c8981,1750232632200886,1750232632300036,1750232632500117,009fc169458c8981,3dbe68b2cb6d1ad5,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,316548,200081
009fc169458c8981,1750232632200886,1750232632500812,1750232632517344,009fc169458c8981,0589b21bfeed28f7,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,316548,16532
00dba8e533a45762,1750232630302276,1750232630272744,1750232630273479,3c54ce9e7048c0b1,2ad3af9e120c21b9,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,5163,735
00dba8e533a45762,1750232630302276,1750232630274139,1750232630277304,3c54ce9e7048c0b1,668179eb20e7eae0,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,5163,3165
00dba8e533a45762,1750232630302276,1750232630303714,1750232630303863,2ad3af9e120c21b9,61b9de04230a6fcf,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,735,149
00dba8e533a45762,1750232630302276,1750232630274696,1750232630277247,668179eb20e7eae0,0021e62601648a22,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,3165,2551
00dba8e533a45762,1750232630302276,1750232630272216,1750232630277379,0fc322374144a3d9,3c54ce9e7048c0b1,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,5784,5163
00dba8e533a45762,1750232630302276,1750232630368449,1750232630692934,4b36e0a574eeef56,153974af9bc41de6,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,416119,324485
00dba8e533a45762,1750232630302276,1750232630694179,1750232630694464,0f19ab8e1c752ac1,5942ed2c6eb5f0f1,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,791,285
00dba8e533a45762,1750232630302276,1750232630302394,1750232630308178,00dba8e533a45762,0fc322374144a3d9,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,423456,5784
00dba8e533a45762,1750232630302276,1750232630308258,1750232630724377,00dba8e533a45762,4b36e0a574eeef56,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,423456,416119
00dba8e533a45762,1750232630302276,1750232630724668,1750232630725459,00dba8e533a45762,0f19ab8e1c752ac1,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,423456,791
00ed258b5527edde,1750232629202891,1750232629240241,1750232629240433,3bb8bc9d41e4963d,5f0c5d9585aad3d4,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,517,192
00ed258b5527edde,1750232629202891,1750232629210411,1750232629211317,6daeb304ab14f87d,5bfb4724a6997261,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,1235,906
00ed258b5527edde,1750232629202891,1750232629209435,1750232629209952,5972376ba9644508,3bb8bc9d41e4963d,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,2259,517
00ed258b5527edde,1750232629202891,1750232629210229,1750232629211464,5972376ba9644508,6daeb304ab14f87d,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,2259,1235
00ed258b5527edde,1750232629202891,1750232629209272,1750232629211531,7c3824916c6995a7,5972376ba9644508,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,39285,2259
00ed258b5527edde,1750232629202891,1750232629268796,1750232630369199,4d34a7a4a10ae89d,47703666c1079d77,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,1257018,1100403
00ed258b5527edde,1750232629202891,1750232630469817,1750232630471055,407279d2e7aa806a,651c071f1f9a6180,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,2621,1238
00ed258b5527edde,1750232629202891,1750232629202949,1750232629242234,00ed258b5527edde,7c3824916c6995a7,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,1299891,39285
00ed258b5527edde,1750232629202891,1750232629242287,1750232630499305,00ed258b5527edde,4d34a7a4a10ae89d,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,1299891,1257018
