graph_class_id,count,frequency
1741,104,7.558368043685042e-06
1742,23,1.6715621635072688e-06
1743,631,4.58589445727429e-05
1744,11,7.994427738513025e-07
1745,506,3.6774367597159916e-05
1746,238,1.729703456151e-05
1747,596,4.331526301957966e-05
1748,71,5.160039722131134e-06
1749,39,2.834388016381891e-06
1750,7,5.08736310632647e-07
1751,245,1.7805770872142645e-05
1752,9,6.540895422419747e-07
1753,96,6.976955117247731e-06
1754,392,2.8489233395428233e-05
1755,54,3.924537253451849e-06
1756,53,3.851860637647185e-06
1757,69,5.0146864905218065e-06
1758,43,3.125094479600546e-06
1759,649,4.7167123657226844e-05
1760,24,1.7442387793119327e-06
1761,26,1.8895920109212605e-06
1762,25,1.8169153951165966e-06
1763,6,4.360596948279832e-07
1764,131,9.520636670410965e-06
1765,25,1.8169153951165966e-06
1766,38,2.7617114005772267e-06
1767,112,8.139780970122352e-06
1768,22,1.598885547702605e-06
1769,323,2.347454690490643e-05
1770,398,2.8925293090256216e-05
1771,36,2.616358168967899e-06
1772,301,2.1875661357203824e-05
1773,419,3.0451502022154157e-05
1774,78,5.668776032763782e-06
1775,88,6.39554219081042e-06
1776,95,6.904278501443067e-06
1777,86,6.250188959201092e-06
1778,89,6.468218806615084e-06
1779,29,2.107621858335252e-06
1780,170,1.2355024686792857e-05
1781,52,3.779184021842521e-06
1782,23,1.6715621635072688e-06
1783,344,2.5000755836804367e-05
1784,129,9.375283438801639e-06
1785,88,6.39554219081042e-06
1786,48,3.4884775586238654e-06
1787,198,1.4389969929323445e-05
1788,83,6.0321591117871e-06
1789,21,1.526208931897941e-06
1790,432,3.139629802761479e-05
1791,35,2.5436815531632353e-06
1792,56,4.069890485061176e-06
1793,8,5.814129264373109e-07
1794,2,1.4535323160932772e-07
1795,83,6.0321591117871e-06
1796,299,2.1730308125594494e-05
1797,125,9.084576975582983e-06
1798,73,5.305392953740462e-06
1799,44,3.19777109540521e-06
1800,168,1.2209671455183529e-05
1801,1,7.267661580466386e-08
1802,33,2.3983283215539076e-06
1803,268,1.9477333035649913e-05
1804,6,4.360596948279832e-07
1805,45,3.2704477112098736e-06
1806,4,2.9070646321865544e-07
1807,20,1.4535323160932772e-06
1808,38,2.7617114005772267e-06
1809,17,1.2355024686792856e-06
1810,51,3.706507406037857e-06
1811,72,5.232716337935798e-06
1812,62,4.50595017988916e-06
1813,61,4.4332735640844956e-06
1814,11,7.994427738513025e-07
1815,109,7.92175112270836e-06
1816,54,3.924537253451849e-06
1817,45,3.2704477112098736e-06
1818,23,1.6715621635072688e-06
1819,99,7.194984964661722e-06
1820,40,2.9070646321865545e-06
1821,7,5.08736310632647e-07
1822,92,6.686248654029075e-06
1823,72,5.232716337935798e-06
1824,77,5.5960994169591175e-06
1825,47,3.4158009428192014e-06
1826,103,7.485691427880378e-06
1827,3,2.180298474139916e-07
1828,105,7.631044659489706e-06
1829,46,3.3431243270145377e-06
1830,263,1.9113949956626597e-05
1831,190,1.3808557002886134e-05
1832,87,6.322865575005756e-06
1833,7,5.08736310632647e-07
1834,11,7.994427738513025e-07
1835,78,5.668776032763782e-06
1836,65,4.723980027303151e-06
1837,32,2.3256517057492435e-06
1838,13,9.447960054606302e-07
1839,27,1.9622686267259243e-06
1840,7,5.08736310632647e-07
1841,39,2.834388016381891e-06
1842,94,6.831601885638403e-06
1843,52,3.779184021842521e-06
1844,235,1.7079004714096006e-05
1845,60,4.3605969482798315e-06
1846,3,2.180298474139916e-07
1847,1,7.267661580466386e-08
1848,99,7.194984964661722e-06
1849,22,1.598885547702605e-06
1850,7,5.08736310632647e-07
1851,56,4.069890485061176e-06
1852,56,4.069890485061176e-06
1853,53,3.851860637647185e-06
1854,69,5.0146864905218065e-06
1855,7,5.08736310632647e-07
1856,56,4.069890485061176e-06
1857,3,2.180298474139916e-07
1858,23,1.6715621635072688e-06
1859,5,3.633830790233193e-07
1860,291,2.1148895199157185e-05
1861,45,3.2704477112098736e-06
1862,307,2.2311721052031807e-05
1863,86,6.250188959201092e-06
1864,161,1.1700935144550881e-05
1865,49,3.561154174428529e-06
1866,297,2.1584954893985168e-05
1867,240,1.7442387793119326e-05
1868,299,2.1730308125594494e-05
1869,85,6.1775123433964285e-06
1870,76,5.5234228011544534e-06
1871,104,7.558368043685042e-06
1872,17,1.2355024686792856e-06
1873,168,1.2209671455183529e-05
1874,43,3.125094479600546e-06
1875,151,1.0974168986504244e-05
1876,5,3.633830790233193e-07
1877,59,4.287920332475168e-06
1878,96,6.976955117247731e-06
1879,9,6.540895422419747e-07
1880,1,7.267661580466386e-08
1881,143,1.0392756060066933e-05
1882,59,4.287920332475168e-06
1883,8,5.814129264373109e-07
1884,81,5.886805880177773e-06
1885,63,4.578626795693823e-06
1886,74,5.378069569545126e-06
1887,75,5.450746185349789e-06
1888,53,3.851860637647185e-06
1889,439,3.1905034338247435e-05
1890,136,9.884019749434285e-06
1891,85,6.1775123433964285e-06
1892,110,7.994427738513026e-06
1893,92,6.686248654029075e-06
1894,138,1.0029372981043613e-05
1895,3,2.180298474139916e-07
1896,61,4.4332735640844956e-06
1897,19,1.3808557002886134e-06
1898,8,5.814129264373109e-07
1899,230,1.6715621635072687e-05
1900,257,1.867789026179861e-05
1901,104,7.558368043685042e-06
1902,57,4.14256710086584e-06
1903,99,7.194984964661722e-06
1904,10,7.267661580466386e-07
1905,34,2.4710049373585712e-06
1906,28,2.034945242530588e-06
1907,5,3.633830790233193e-07
1908,2,1.4535323160932772e-07
1909,55,3.997213869256513e-06
1910,54,3.924537253451849e-06
1911,16,1.1628258528746217e-06
1912,27,1.9622686267259243e-06
1913,13,9.447960054606302e-07
1914,26,1.8895920109212605e-06
1915,1,7.267661580466386e-08
1916,38,2.7617114005772267e-06
1917,100,7.267661580466386e-06
1918,41,2.9797412479912185e-06
1919,1,7.267661580466386e-08
1920,54,3.924537253451849e-06
1921,118,8.575840664950336e-06
1922,22,1.598885547702605e-06
1923,83,6.0321591117871e-06
1924,296,2.1512278278180504e-05
1925,268,1.9477333035649913e-05
1926,127,9.22993020719231e-06
1927,1,7.267661580466386e-08
1928,3,2.180298474139916e-07
1929,246,1.787844748794731e-05
1930,22,1.598885547702605e-06
1931,45,3.2704477112098736e-06
1932,68,4.9420098747171425e-06
1933,231,1.6788298250877353e-05
1934,82,5.959482495982437e-06
1935,176,1.279108438162084e-05
1936,224,1.6279561940244704e-05
1937,146,1.0610785907480924e-05
1938,360,2.616358168967899e-05
1939,10,7.267661580466386e-07
1940,130,9.447960054606302e-06
1941,12,8.721193896559664e-07
1942,11,7.994427738513025e-07
1943,128,9.302606822996974e-06
1944,22,1.598885547702605e-06
1945,8,5.814129264373109e-07
1946,63,4.578626795693823e-06
1947,1,7.267661580466386e-08
1948,240,1.7442387793119326e-05
1949,64,4.651303411498487e-06
1950,23,1.6715621635072688e-06
1951,29,2.107621858335252e-06
1952,12,8.721193896559664e-07
1953,44,3.19777109540521e-06
1954,455,3.3067860191122054e-05
1955,84,6.104835727591764e-06
1956,97,7.049631733052395e-06
1957,93,6.7589252698337395e-06
1958,26,1.8895920109212605e-06
1959,92,6.686248654029075e-06
1960,55,3.997213869256513e-06
1961,207,1.5044059471565419e-05
1962,54,3.924537253451849e-06
1963,56,4.069890485061176e-06
1964,53,3.851860637647185e-06
1965,53,3.851860637647185e-06
1966,12,8.721193896559664e-07
1967,46,3.3431243270145377e-06
1968,109,7.92175112270836e-06
1969,31,2.25297508994458e-06
1970,41,2.9797412479912185e-06
1971,8,5.814129264373109e-07
1972,30,2.1802984741399157e-06
1973,65,4.723980027303151e-06
1974,45,3.2704477112098736e-06
1975,6,4.360596948279832e-07
1976,178,1.2936437613230168e-05
1977,10,7.267661580466386e-07
1978,13,9.447960054606302e-07
1979,56,4.069890485061176e-06
1980,9,6.540895422419747e-07
1981,133,9.665989902020294e-06
1982,122,8.866547128168991e-06
1983,23,1.6715621635072688e-06
1984,120,8.721193896559663e-06
1985,56,4.069890485061176e-06
1986,8,5.814129264373109e-07
1987,132,9.59331328621563e-06
1988,18,1.3081790844839495e-06
1989,35,2.5436815531632353e-06
1990,24,1.7442387793119327e-06
1991,35,2.5436815531632353e-06
1992,19,1.3808557002886134e-06
1993,35,2.5436815531632353e-06
1994,11,7.994427738513025e-07
1995,45,3.2704477112098736e-06
1996,4,2.9070646321865544e-07
1997,161,1.1700935144550881e-05
1998,42,3.052417863795882e-06
1999,121,8.793870512364328e-06
2000,22,1.598885547702605e-06
2001,3,2.180298474139916e-07
2002,61,4.4332735640844956e-06
2003,47,3.4158009428192014e-06
2004,30,2.1802984741399157e-06
2005,34,2.4710049373585712e-06
2006,64,4.651303411498487e-06
2007,22,1.598885547702605e-06
2008,45,3.2704477112098736e-06
2009,308,2.238439766783647e-05
2010,39,2.834388016381891e-06
2011,55,3.997213869256513e-06
2012,4,2.9070646321865544e-07
2013,306,2.223904443622714e-05
2014,51,3.706507406037857e-06
2015,235,1.7079004714096006e-05
2016,89,6.468218806615084e-06
2017,42,3.052417863795882e-06
2018,1,7.267661580466386e-08
2019,140,1.0174726212652941e-05
2020,60,4.3605969482798315e-06
2021,70,5.087363106326471e-06
2022,20,1.4535323160932772e-06
2023,79,5.741452648568445e-06
2024,7,5.08736310632647e-07
2025,23,1.6715621635072688e-06
2026,158,1.148290529713689e-05
2027,118,8.575840664950336e-06
2028,17,1.2355024686792856e-06
2029,50,3.633830790233193e-06
2030,28,2.034945242530588e-06
2031,21,1.526208931897941e-06
2032,53,3.851860637647185e-06
2033,40,2.9070646321865545e-06
2034,56,4.069890485061176e-06
2035,17,1.2355024686792856e-06
2036,108,7.849074506903697e-06
2037,253,1.8387183798579958e-05
2038,22,1.598885547702605e-06
2039,118,8.575840664950336e-06
2040,417,3.030614879054483e-05
2041,30,2.1802984741399157e-06
2042,40,2.9070646321865545e-06
2043,5,3.633830790233193e-07
2044,58,4.215243716670504e-06
2045,30,2.1802984741399157e-06
2046,78,5.668776032763782e-06
2047,6,4.360596948279832e-07
2048,32,2.3256517057492435e-06
2049,95,6.904278501443067e-06
2050,19,1.3808557002886134e-06
2051,75,5.450746185349789e-06
2052,35,2.5436815531632353e-06
2053,235,1.7079004714096006e-05
2054,39,2.834388016381891e-06
2055,54,3.924537253451849e-06
2056,31,2.25297508994458e-06
2057,124,9.01190035977832e-06
2058,188,1.3663203771276805e-05
2059,58,4.215243716670504e-06
2060,17,1.2355024686792856e-06
2061,20,1.4535323160932772e-06
2062,13,9.447960054606302e-07
2063,129,9.375283438801639e-06
2064,19,1.3808557002886134e-06
2065,24,1.7442387793119327e-06
2066,43,3.125094479600546e-06
2067,204,1.4826029624151427e-05
2068,47,3.4158009428192014e-06
2069,24,1.7442387793119327e-06
2070,113,8.212457585927017e-06
2071,126,9.157253591387646e-06
2072,9,6.540895422419747e-07
2073,11,7.994427738513025e-07
2074,52,3.779184021842521e-06
2075,1,7.267661580466386e-08
2076,7,5.08736310632647e-07
2077,177,1.2863760997425503e-05
2078,138,1.0029372981043613e-05
2079,2,1.4535323160932772e-07
2080,68,4.9420098747171425e-06
2081,52,3.779184021842521e-06
2082,124,9.01190035977832e-06
2083,69,5.0146864905218065e-06
2084,39,2.834388016381891e-06
2085,22,1.598885547702605e-06
2086,32,2.3256517057492435e-06
2087,1,7.267661580466386e-08
2088,244,1.7733094256337982e-05
2089,69,5.0146864905218065e-06
2090,11,7.994427738513025e-07
2091,18,1.3081790844839495e-06
2092,54,3.924537253451849e-06
2093,42,3.052417863795882e-06
2094,6,4.360596948279832e-07
2095,95,6.904278501443067e-06
2096,160,1.1628258528746218e-05
2097,275,1.9986069346282563e-05
2098,118,8.575840664950336e-06
2099,6,4.360596948279832e-07
2100,44,3.19777109540521e-06
2101,34,2.4710049373585712e-06
2102,199,1.4462646545128108e-05
2103,30,2.1802984741399157e-06
2104,3,2.180298474139916e-07
2105,29,2.107621858335252e-06
2106,12,8.721193896559664e-07
2107,52,3.779184021842521e-06
2108,87,6.322865575005756e-06
2109,24,1.7442387793119327e-06
2110,4,2.9070646321865544e-07
2111,35,2.5436815531632353e-06
2112,80,5.814129264373109e-06
2113,48,3.4884775586238654e-06
2114,52,3.779184021842521e-06
2115,55,3.997213869256513e-06
2116,117,8.503164049145672e-06
2117,26,1.8895920109212605e-06
2118,128,9.302606822996974e-06
2119,38,2.7617114005772267e-06
2120,58,4.215243716670504e-06
2121,67,4.869333258912478e-06
2122,26,1.8895920109212605e-06
2123,36,2.616358168967899e-06
2124,47,3.4158009428192014e-06
2125,8,5.814129264373109e-07
2126,24,1.7442387793119327e-06
2127,112,8.139780970122352e-06
2128,53,3.851860637647185e-06
2129,56,4.069890485061176e-06
2130,152,1.1046845602308907e-05
2131,56,4.069890485061176e-06
2132,18,1.3081790844839495e-06
2133,16,1.1628258528746217e-06
2134,25,1.8169153951165966e-06
2135,53,3.851860637647185e-06
2136,150,1.0901492370699579e-05
2137,28,2.034945242530588e-06
2138,45,3.2704477112098736e-06
2139,53,3.851860637647185e-06
2140,52,3.779184021842521e-06
2141,54,3.924537253451849e-06
2142,2,1.4535323160932772e-07
2143,78,5.668776032763782e-06
2144,6,4.360596948279832e-07
2145,133,9.665989902020294e-06
2146,68,4.9420098747171425e-06
2147,23,1.6715621635072688e-06
2148,363,2.6381611537092982e-05
2149,176,1.279108438162084e-05
2150,11,7.994427738513025e-07
2151,8,5.814129264373109e-07
2152,44,3.19777109540521e-06
2153,61,4.4332735640844956e-06
2154,55,3.997213869256513e-06
2155,5,3.633830790233193e-07
2156,56,4.069890485061176e-06
2157,117,8.503164049145672e-06
2158,57,4.14256710086584e-06
2159,171,1.242770130259752e-05
2160,90,6.540895422419747e-06
2161,53,3.851860637647185e-06
2162,14,1.017472621265294e-06
2163,1,7.267661580466386e-08
2164,77,5.5960994169591175e-06
2165,27,1.9622686267259243e-06
2166,425,3.088756171698214e-05
2167,150,1.0901492370699579e-05
2168,167,1.2136994839378866e-05
2169,58,4.215243716670504e-06
2170,46,3.3431243270145377e-06
2171,6,4.360596948279832e-07
2172,64,4.651303411498487e-06
2173,21,1.526208931897941e-06
2174,18,1.3081790844839495e-06
2175,98,7.122308348857058e-06
2176,1,7.267661580466386e-08
2177,22,1.598885547702605e-06
2178,136,9.884019749434285e-06
2179,6,4.360596948279832e-07
2180,17,1.2355024686792856e-06
2181,11,7.994427738513025e-07
2182,35,2.5436815531632353e-06
2183,54,3.924537253451849e-06
2184,55,3.997213869256513e-06
2185,26,1.8895920109212605e-06
2186,120,8.721193896559663e-06
2187,139,1.0102049596848276e-05
2188,20,1.4535323160932772e-06
2189,11,7.994427738513025e-07
2190,21,1.526208931897941e-06
2191,108,7.849074506903697e-06
2192,1,7.267661580466386e-08
2193,15,1.0901492370699579e-06
2194,34,2.4710049373585712e-06
2195,22,1.598885547702605e-06
2196,66,4.796656643107815e-06
2197,24,1.7442387793119327e-06
2198,3,2.180298474139916e-07
2199,26,1.8895920109212605e-06
2200,164,1.1918964991964874e-05
2201,58,4.215243716670504e-06
2202,25,1.8169153951165966e-06
2203,44,3.19777109540521e-06
2204,128,9.302606822996974e-06
2205,17,1.2355024686792856e-06
2206,35,2.5436815531632353e-06
2207,60,4.3605969482798315e-06
2208,5,3.633830790233193e-07
2209,20,1.4535323160932772e-06
2210,12,8.721193896559664e-07
2211,23,1.6715621635072688e-06
2212,2,1.4535323160932772e-07
2213,54,3.924537253451849e-06
2214,9,6.540895422419747e-07
2215,67,4.869333258912478e-06
2216,280,2.0349452425305882e-05
2217,41,2.9797412479912185e-06
2218,73,5.305392953740462e-06
2219,28,2.034945242530588e-06
2220,76,5.5234228011544534e-06
2221,5,3.633830790233193e-07
2222,36,2.616358168967899e-06
2223,49,3.561154174428529e-06
2224,12,8.721193896559664e-07
2225,130,9.447960054606302e-06
2226,24,1.7442387793119327e-06
2227,15,1.0901492370699579e-06
2228,86,6.250188959201092e-06
2229,1,7.267661580466386e-08
2230,2,1.4535323160932772e-07
2231,115,8.357810817536343e-06
2232,59,4.287920332475168e-06
2233,11,7.994427738513025e-07
2234,64,4.651303411498487e-06
2235,65,4.723980027303151e-06
2236,20,1.4535323160932772e-06
2237,29,2.107621858335252e-06
2238,10,7.267661580466386e-07
2239,9,6.540895422419747e-07
2240,2,1.4535323160932772e-07
2241,136,9.884019749434285e-06
2242,56,4.069890485061176e-06
2243,55,3.997213869256513e-06
2244,21,1.526208931897941e-06
2245,46,3.3431243270145377e-06
2246,55,3.997213869256513e-06
2247,30,2.1802984741399157e-06
2248,22,1.598885547702605e-06
2249,50,3.633830790233193e-06
2250,24,1.7442387793119327e-06
2251,31,2.25297508994458e-06
2252,1,7.267661580466386e-08
2253,86,6.250188959201092e-06
2254,19,1.3808557002886134e-06
2255,14,1.017472621265294e-06
2256,54,3.924537253451849e-06
2257,293,2.129424843076651e-05
2258,53,3.851860637647185e-06
2259,50,3.633830790233193e-06
2260,69,5.0146864905218065e-06
2261,3,2.180298474139916e-07
2262,52,3.779184021842521e-06
2263,19,1.3808557002886134e-06
2264,61,4.4332735640844956e-06
2265,2,1.4535323160932772e-07
2266,74,5.378069569545126e-06
2267,6,4.360596948279832e-07
2268,55,3.997213869256513e-06
2269,2,1.4535323160932772e-07
2270,265,1.9259303188235924e-05
2271,18,1.3081790844839495e-06
2272,343,2.4928079220999704e-05
2273,8,5.814129264373109e-07
2274,15,1.0901492370699579e-06
2275,39,2.834388016381891e-06
2276,23,1.6715621635072688e-06
2277,3,2.180298474139916e-07
2278,3,2.180298474139916e-07
2279,127,9.22993020719231e-06
2280,189,1.373588038708147e-05
2281,54,3.924537253451849e-06
2282,52,3.779184021842521e-06
2283,14,1.017472621265294e-06
2284,14,1.017472621265294e-06
2285,113,8.212457585927017e-06
2286,49,3.561154174428529e-06
2287,60,4.3605969482798315e-06
2288,1,7.267661580466386e-08
2289,32,2.3256517057492435e-06
2290,50,3.633830790233193e-06
2291,40,2.9070646321865545e-06
2292,46,3.3431243270145377e-06
2293,33,2.3983283215539076e-06
2294,194,1.409926346610479e-05
2295,2,1.4535323160932772e-07
2296,77,5.5960994169591175e-06
2297,133,9.665989902020294e-06
2298,12,8.721193896559664e-07
2299,139,1.0102049596848276e-05
2300,17,1.2355024686792856e-06
2301,138,1.0029372981043613e-05
2302,49,3.561154174428529e-06
2303,28,2.034945242530588e-06
2304,38,2.7617114005772267e-06
2305,26,1.8895920109212605e-06
2306,23,1.6715621635072688e-06
2307,22,1.598885547702605e-06
2308,2,1.4535323160932772e-07
2309,76,5.5234228011544534e-06
2310,98,7.122308348857058e-06
2311,140,1.0174726212652941e-05
2312,40,2.9070646321865545e-06
2313,3,2.180298474139916e-07
2314,24,1.7442387793119327e-06
2315,50,3.633830790233193e-06
2316,38,2.7617114005772267e-06
2317,17,1.2355024686792856e-06
2318,2,1.4535323160932772e-07
2319,54,3.924537253451849e-06
2320,46,3.3431243270145377e-06
2321,56,4.069890485061176e-06
2322,6,4.360596948279832e-07
2323,89,6.468218806615084e-06
2324,1,7.267661580466386e-08
2325,37,2.689034784772563e-06
2326,6,4.360596948279832e-07
2327,49,3.561154174428529e-06
2328,128,9.302606822996974e-06
2329,18,1.3081790844839495e-06
2330,56,4.069890485061176e-06
2331,52,3.779184021842521e-06
2332,1,7.267661580466386e-08
2333,54,3.924537253451849e-06
2334,24,1.7442387793119327e-06
2335,5,3.633830790233193e-07
2336,56,4.069890485061176e-06
2337,79,5.741452648568445e-06
2338,48,3.4884775586238654e-06
2339,74,5.378069569545126e-06
2340,54,3.924537253451849e-06
2341,11,7.994427738513025e-07
2342,14,1.017472621265294e-06
2343,26,1.8895920109212605e-06
2344,1,7.267661580466386e-08
2345,21,1.526208931897941e-06
2346,243,1.766041764053332e-05
2347,2,1.4535323160932772e-07
2348,53,3.851860637647185e-06
2349,22,1.598885547702605e-06
2350,46,3.3431243270145377e-06
2351,55,3.997213869256513e-06
2352,64,4.651303411498487e-06
2353,6,4.360596948279832e-07
2354,95,6.904278501443067e-06
2355,4,2.9070646321865544e-07
2356,34,2.4710049373585712e-06
2357,27,1.9622686267259243e-06
2358,19,1.3808557002886134e-06
2359,62,4.50595017988916e-06
2360,22,1.598885547702605e-06
2361,18,1.3081790844839495e-06
2362,81,5.886805880177773e-06
2363,11,7.994427738513025e-07
2364,121,8.793870512364328e-06
2365,49,3.561154174428529e-06
2366,1,7.267661580466386e-08
2367,34,2.4710049373585712e-06
2368,43,3.125094479600546e-06
2369,55,3.997213869256513e-06
2370,72,5.232716337935798e-06
2371,39,2.834388016381891e-06
2372,34,2.4710049373585712e-06
2373,68,4.9420098747171425e-06
2374,54,3.924537253451849e-06
2375,55,3.997213869256513e-06
2376,20,1.4535323160932772e-06
2377,47,3.4158009428192014e-06
2378,3,2.180298474139916e-07
2379,5,3.633830790233193e-07
2380,54,3.924537253451849e-06
2381,23,1.6715621635072688e-06
2382,186,1.3517850539667479e-05
2383,3,2.180298474139916e-07
2384,17,1.2355024686792856e-06
2385,1,7.267661580466386e-08
2386,22,1.598885547702605e-06
2387,25,1.8169153951165966e-06
2388,28,2.034945242530588e-06
2389,11,7.994427738513025e-07
2390,1,7.267661580466386e-08
2391,47,3.4158009428192014e-06
2392,15,1.0901492370699579e-06
2393,52,3.779184021842521e-06
2394,11,7.994427738513025e-07
2395,47,3.4158009428192014e-06
2396,56,4.069890485061176e-06
2397,222,1.6134208708635377e-05
2398,1,7.267661580466386e-08
2399,69,5.0146864905218065e-06
2400,132,9.59331328621563e-06
2401,35,2.5436815531632353e-06
2402,42,3.052417863795882e-06
2403,19,1.3808557002886134e-06
2404,12,8.721193896559664e-07
2405,1,7.267661580466386e-08
2406,18,1.3081790844839495e-06
2407,134,9.738666517824957e-06
2408,2,1.4535323160932772e-07
2409,1,7.267661580466386e-08
2410,8,5.814129264373109e-07
2411,107,7.776397891099032e-06
2412,23,1.6715621635072688e-06
2413,30,2.1802984741399157e-06
2414,2,1.4535323160932772e-07
2415,54,3.924537253451849e-06
2416,101,7.3403381962710504e-06
2417,32,2.3256517057492435e-06
2418,2,1.4535323160932772e-07
2419,17,1.2355024686792856e-06
2420,12,8.721193896559664e-07
2421,4,2.9070646321865544e-07
2422,21,1.526208931897941e-06
2423,8,5.814129264373109e-07
2424,82,5.959482495982437e-06
2425,155,1.1264875449722898e-05
2426,119,8.648517280755e-06
2427,25,1.8169153951165966e-06
2428,15,1.0901492370699579e-06
2429,14,1.017472621265294e-06
2430,25,1.8169153951165966e-06
2431,52,3.779184021842521e-06
2432,72,5.232716337935798e-06
2433,184,1.337249730805815e-05
2434,31,2.25297508994458e-06
2435,181,1.315446746064416e-05
2436,10,7.267661580466386e-07
2437,22,1.598885547702605e-06
2438,5,3.633830790233193e-07
2439,76,5.5234228011544534e-06
2440,23,1.6715621635072688e-06
2441,24,1.7442387793119327e-06
2442,16,1.1628258528746217e-06
2443,24,1.7442387793119327e-06
2444,13,9.447960054606302e-07
2445,30,2.1802984741399157e-06
2446,2,1.4535323160932772e-07
2447,3,2.180298474139916e-07
2448,25,1.8169153951165966e-06
2449,21,1.526208931897941e-06
2450,6,4.360596948279832e-07
2451,25,1.8169153951165966e-06
2452,209,1.5189412703174747e-05
2453,174,1.2645731150011512e-05
2454,9,6.540895422419747e-07
2455,60,4.3605969482798315e-06
2456,15,1.0901492370699579e-06
2457,48,3.4884775586238654e-06
2458,1,7.267661580466386e-08
2459,2,1.4535323160932772e-07
2460,2,1.4535323160932772e-07
2461,1,7.267661580466386e-08
2462,7,5.08736310632647e-07
2463,26,1.8895920109212605e-06
2464,27,1.9622686267259243e-06
2465,15,1.0901492370699579e-06
2466,141,1.0247402828457604e-05
2467,46,3.3431243270145377e-06
2468,50,3.633830790233193e-06
2469,2,1.4535323160932772e-07
2470,1,7.267661580466386e-08
2471,1,7.267661580466386e-08
2472,44,3.19777109540521e-06
2473,46,3.3431243270145377e-06
2474,6,4.360596948279832e-07
2475,2,1.4535323160932772e-07
2476,99,7.194984964661722e-06
2477,15,1.0901492370699579e-06
2478,11,7.994427738513025e-07
2479,19,1.3808557002886134e-06
2480,41,2.9797412479912185e-06
2481,74,5.378069569545126e-06
2482,53,3.851860637647185e-06
2483,147,1.0683462523285587e-05
2484,12,8.721193896559664e-07
2485,5,3.633830790233193e-07
2486,29,2.107621858335252e-06
2487,31,2.25297508994458e-06
2488,22,1.598885547702605e-06
2489,9,6.540895422419747e-07
2490,11,7.994427738513025e-07
2491,188,1.3663203771276805e-05
2492,21,1.526208931897941e-06
2493,11,7.994427738513025e-07
2494,5,3.633830790233193e-07
2495,38,2.7617114005772267e-06
2496,24,1.7442387793119327e-06
2497,55,3.997213869256513e-06
2498,4,2.9070646321865544e-07
2499,50,3.633830790233193e-06
2500,49,3.561154174428529e-06
2501,4,2.9070646321865544e-07
2502,55,3.997213869256513e-06
2503,54,3.924537253451849e-06
2504,28,2.034945242530588e-06
2505,53,3.851860637647185e-06
2506,96,6.976955117247731e-06
2507,22,1.598885547702605e-06
2508,57,4.14256710086584e-06
2509,85,6.1775123433964285e-06
2510,49,3.561154174428529e-06
2511,4,2.9070646321865544e-07
2512,8,5.814129264373109e-07
2513,8,5.814129264373109e-07
2514,153,1.111952221811357e-05
2515,3,2.180298474139916e-07
2516,57,4.14256710086584e-06
2517,112,8.139780970122352e-06
2518,16,1.1628258528746217e-06
2519,90,6.540895422419747e-06
2520,106,7.70372127529437e-06
2521,1,7.267661580466386e-08
2522,19,1.3808557002886134e-06
2523,27,1.9622686267259243e-06
2524,36,2.616358168967899e-06
2525,13,9.447960054606302e-07
2526,2,1.4535323160932772e-07
2527,24,1.7442387793119327e-06
2528,163,1.184628837616021e-05
2529,38,2.7617114005772267e-06
2530,11,7.994427738513025e-07
2531,50,3.633830790233193e-06
2532,19,1.3808557002886134e-06
2533,13,9.447960054606302e-07
2534,49,3.561154174428529e-06
2535,8,5.814129264373109e-07
2536,15,1.0901492370699579e-06
2537,5,3.633830790233193e-07
2538,26,1.8895920109212605e-06
2539,50,3.633830790233193e-06
2540,5,3.633830790233193e-07
2541,37,2.689034784772563e-06
2542,258,1.8750566877603278e-05
2543,15,1.0901492370699579e-06
2544,139,1.0102049596848276e-05
2545,26,1.8895920109212605e-06
2546,77,5.5960994169591175e-06
2547,22,1.598885547702605e-06
2548,34,2.4710049373585712e-06
2549,53,3.851860637647185e-06
2550,54,3.924537253451849e-06
2551,71,5.160039722131134e-06
2552,52,3.779184021842521e-06
2553,1,7.267661580466386e-08
2554,3,2.180298474139916e-07
2555,22,1.598885547702605e-06
2556,19,1.3808557002886134e-06
2557,1,7.267661580466386e-08
2558,51,3.706507406037857e-06
2559,44,3.19777109540521e-06
2560,30,2.1802984741399157e-06
2561,40,2.9070646321865545e-06
2562,23,1.6715621635072688e-06
2563,25,1.8169153951165966e-06
2564,8,5.814129264373109e-07
2565,47,3.4158009428192014e-06
2566,94,6.831601885638403e-06
2567,25,1.8169153951165966e-06
2568,216,1.5698149013807395e-05
2569,26,1.8895920109212605e-06
2570,50,3.633830790233193e-06
2571,86,6.250188959201092e-06
2572,28,2.034945242530588e-06
2573,27,1.9622686267259243e-06
2574,37,2.689034784772563e-06
2575,189,1.373588038708147e-05
2576,3,2.180298474139916e-07
2577,14,1.017472621265294e-06
2578,20,1.4535323160932772e-06
2579,84,6.104835727591764e-06
2580,6,4.360596948279832e-07
2581,23,1.6715621635072688e-06
2582,21,1.526208931897941e-06
2583,89,6.468218806615084e-06
2584,50,3.633830790233193e-06
2585,22,1.598885547702605e-06
2586,13,9.447960054606302e-07
2587,5,3.633830790233193e-07
2588,60,4.3605969482798315e-06
2589,11,7.994427738513025e-07
2590,52,3.779184021842521e-06
2591,104,7.558368043685042e-06
2592,3,2.180298474139916e-07
2593,17,1.2355024686792856e-06
