fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
3.114062595766685,2.998020879890707,0.002007580475433797,0.0019596973431588124,257.14,0.78925___14.43325,0.78925,100,1.6970875000000005
2.447536606581031,2.1574979167434503,0.0018205852396401617,0.0017516460170773015,514.29,0.7865___21.84225,0.7865,100,1.8726875
