fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
5.390035645206728,4.306801081373671,0.0007892640873170843,0.0008640284432270929,642.86,0.2683666666666667___9.5265,0.2683666666666667,100,0.7463
3.965401388443019,2.009064967590498,0.0005039693461461685,0.002829008908220272,1285.71,0.2726___14.141,0.2726,100,1.4055885135135133
