fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
2.0505083692623747,2.087340750789839,0.02156381545870388,0.021855797400127316,115.71,0.6716666666666666___3.7163333333333335,0.6716666666666666,100,1.4528999999999987
1.8906841094231799,1.7467106610928467,0.0022474359880513828,0.002166431888865949,231.43,0.7___25.315,0.7,100,1.6817000000000013
