fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
3.4313372038200622,3.431150453099549,0.007405150465181312,0.007404854376054719,210.0,0.68925___5.14,0.68925,100,1.29143125
2.6105788771773315,2.3014081750631066,0.004208019148163925,0.004012241802345505,420.0,0.691375___11.3835,0.691375,100,1.45715625
