traceId,traceTime,startTime,endTime,parentId,childId,childOperation,parentOperation,childMS,childPod,parentMS,parentPod,parentDuration,childDuration
04298d2114b057b0,1755696821359000,1755696821359413,1755696821375069,04298d2114b057b0,c12d34aca62923da,/contacts/findContacts,/contacts/findContacts,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,16070,15656
059a6e676120efba,1755696825667000,1755696825669000,1755696825672596,36772b44b39987ca,e61105d844c3b4de,GET,preserve,ts-preserve-service,ts-preserve-service-58dc5685c9-9rqpf,ts-preserve-service,ts-preserve-service-58dc5685c9-9rqpf,5010,3596
059a6e676120efba,1755696825667000,1755696825668000,1755696825673010,2f68f9470b603620,36772b44b39987ca,preserve,/preserve,ts-preserve-service,ts-preserve-service-58dc5685c9-9rqpf,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,5770,5010
059a6e676120efba,1755696825667000,1755696825667980,1755696825673750,059a6e676120efba,2f68f9470b603620,/preserve,/preserve,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,6750,5770
065c13e859f81723,1755696851272000,1755696851272420,1755696851288094,065c13e859f81723,4b38f7c55ae9037d,/contacts/findContacts,/contacts/findContacts,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,16095,15674
081e61a435eaee45,1755696821865000,1755696821865712,1755696821869576,081e61a435eaee45,710fb3d4e9c5e161,/contacts/findContacts,/contacts/findContacts,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,4576,3864
08d48c2926f54c9a,1755696819124000,1755696819124723,1755696819128799,08d48c2926f54c9a,c0121c5291224eb8,/contacts/findContacts,/contacts/findContacts,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,4800,4076
097924cdee234e0b,1755696835671000,1755696835635000,1755696835637350,e64565c19cadb5a6,7fc692128e5ee0ee,getAllAssuranceType,/assurance/getAllAssuranceType,ts-assurance-service,ts-assurance-service-7fddbc8887-nj5rg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,5183,2350
097924cdee234e0b,1755696835671000,1755696835671302,1755696835676485,097924cdee234e0b,e64565c19cadb5a6,/assurance/getAllAssuranceType,/assurance/getAllAssuranceType,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,ts-ui-dashboard,ts-ui-dashboard-77c9897449-dfqhg,5486,5183
0b83789646ad44a3,1755696833340000,1755696833341000,1755696833343333,20f69f2f5e3a440e,4216342e83569bac,GET,preserve,ts-preserve-service,ts-preserve-service-58dc5685c9-9rqpf,ts-preserve-service,ts-preserve-service-58dc5685c9-9rqpf,3544,2333
