fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
0.6636681163897757,0.30748322895664837,3.79288350025454e-05,0.0002363535594075986,135.0,0.019___503.075,0.019,100,0.458
0.14032946570754806,0.073298446625751,0.00017491072897725306,0.0005000913921478166,270.0,0.019___1500.162,0.019,100,99.9274
