fit_pars,ml_pars,kl_fit,kl_ml,workloadPerPod,latency_range,skew,data_num,p95
0.39297208834198605,0.09752939565520367,0.0003824063330654172,0.0034024323790484744,30.0,0.091___500.362,0.091,100,94.01889999999912
0.060951081044092026,0.02408835704942595,0.0011310467096134168,0.0041533447773265675,60.0,0.074___1400.418,0.074,100,246.39249999999998
