traceId,traceTime,startTime,endTime,parentId,childId,childOperation,parentOperation,childMS,childPod,parentMS,parentPod,parentDuration,childDuration
0011bb2fb1121130,1750232556812271,1750232556874959,1750232556910011,3225def4ec0616b8,05330ce5366900a0,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,185975,35052
0011bb2fb1121130,1750232556812271,1750232556975355,1750232556977870,2368b8aa5f806149,63bc7c0377da3210,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,3155,2515
0011bb2fb1121130,1750232556812271,1750232556978819,1750232556979335,4d8be5b3f453194c,0af28f201b25abc6,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,1307,516
0011bb2fb1121130,1750232556812271,1750232556813318,1750232556999293,0011bb2fb1121130,3225def4ec0616b8,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,192599,185975
0011bb2fb1121130,1750232556812271,1750232557000116,1750232557003271,0011bb2fb1121130,2368b8aa5f806149,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,192599,3155
0011bb2fb1121130,1750232556812271,1750232557003501,1750232557004808,0011bb2fb1121130,4d8be5b3f453194c,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,192599,1307
0011bb2fb1121130,1750232556812271,1750232556933762,1750232556934077,721b7591519f7bba,5c375fba1af270fd,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,685,315
0011bb2fb1121130,1750232556812271,1750232556909394,1750232556909902,07432aa773a93543,4a907cf930cf3e02,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,718,508
0011bb2fb1121130,1750232556812271,1750232556908437,1750232556909122,05330ce5366900a0,721b7591519f7bba,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,35052,685
0011bb2fb1121130,1750232556812271,1750232556909245,1750232556909963,05330ce5366900a0,07432aa773a93543,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,35052,718
001f59a875e676e4,1750232544076748,1750232544054082,1750232544057390,1808a28c6e24e26d,5017005c6b4d14d0,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,4364,3308
001f59a875e676e4,1750232544076748,1750232544058467,1750232544058503,76af46629f1f6b0c,7f42352f004c39ef,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,985,36
001f59a875e676e4,1750232544076748,1750232544059075,1750232544059438,36a49573ac132ce2,3c33be8f61aa440f,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,853,363
001f59a875e676e4,1750232544076748,1750232544077298,1750232544081662,001f59a875e676e4,1808a28c6e24e26d,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6864,4364
001f59a875e676e4,1750232544076748,1750232544081701,1750232544082686,001f59a875e676e4,76af46629f1f6b0c,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6864,985
001f59a875e676e4,1750232544076748,1750232544082723,1750232544083576,001f59a875e676e4,36a49573ac132ce2,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,6864,853
001f59a875e676e4,1750232544076748,1750232544079684,1750232544080039,5e124f645761d5cb,369408dddcf1474d,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,1556,355
001f59a875e676e4,1750232544076748,1750232544057096,1750232544057106,6b4d4e27dd945a8b,428801f3c0e7a1ba,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,937,10
001f59a875e676e4,1750232544076748,1750232544054882,1750232544056438,5017005c6b4d14d0,5e124f645761d5cb,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3308,1556
001f59a875e676e4,1750232544076748,1750232544056449,1750232544057386,5017005c6b4d14d0,6b4d4e27dd945a8b,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,3308,937
0063dda984d86541,1750232570899456,1750232570885600,1750232570886563,54c85b2b077ce074,12514c59bae92bb9,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,1387,963
0063dda984d86541,1750232570899456,1750232570886802,1750232570886805,54d0feea28d84e02,37566b38b0ea12a3,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,214,3
0063dda984d86541,1750232570899456,1750232570887061,1750232570887127,18ff4dcae145a588,59eaff3cf322bba8,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,266,66
0063dda984d86541,1750232570899456,1750232570911455,1750232570912842,0063dda984d86541,54c85b2b077ce074,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,13981,1387
0063dda984d86541,1750232570899456,1750232570912871,1750232570913085,0063dda984d86541,54d0feea28d84e02,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,13981,214
0063dda984d86541,1750232570899456,1750232570913135,1750232570913401,0063dda984d86541,18ff4dcae145a588,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,13981,266
0063dda984d86541,1750232570899456,1750232570912206,1750232570912460,4d2e198ec0240d18,5bf7ead590955546,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,460,254
0063dda984d86541,1750232570899456,1750232570886451,1750232570886453,7f741a559659eb22,4d2de4d29ebafbb5,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,206,2
0063dda984d86541,1750232570899456,1750232570885893,1750232570886353,12514c59bae92bb9,4d2e198ec0240d18,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,963,460
0063dda984d86541,1750232570899456,1750232570886356,1750232570886562,12514c59bae92bb9,7f741a559659eb22,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,963,206
006d15c74170f15c,1750232551203817,1750232551179861,1750232551180934,59e735175247651f,1e90ba463146601e,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,7336,1073
006d15c74170f15c,1750232551203817,1750232551186813,1750232551186816,504db757585fad7b,689ce170a307597c,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,229,3
006d15c74170f15c,1750232551203817,1750232551187020,1750232551187079,696537e91fdab2d1,1bfa2bcae78bde06,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,212,59
006d15c74170f15c,1750232551203817,1750232551203877,1750232551211213,006d15c74170f15c,59e735175247651f,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,7942,7336
006d15c74170f15c,1750232551203817,1750232551211239,1750232551211468,006d15c74170f15c,504db757585fad7b,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,7942,229
006d15c74170f15c,1750232551203817,1750232551211517,1750232551211729,006d15c74170f15c,696537e91fdab2d1,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,7942,212
006d15c74170f15c,1750232551203817,1750232551180351,1750232551180748,1e90ba463146601e,28b8e6c751555b13,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,1073,397
006d15c74170f15c,1750232551203817,1750232551180762,1750232551180932,1e90ba463146601e,3deebbb6b6d7ae4a,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,1073,170
006d15c74170f15c,1750232551203817,1750232551205193,1750232551205280,28b8e6c751555b13,56da77a593eade76,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,397,87
006d15c74170f15c,1750232551203817,1750232551180883,1750232551180885,3deebbb6b6d7ae4a,1802507234b79b77,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,170,2
008a913ba3019012,1750232570912502,1750232570888047,1750232570888148,13856bb6971454a9,7c6d25b1a6d3d071,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,85537,101
008a913ba3019012,1750232570912502,1750232570914116,1750232570999653,008a913ba3019012,13856bb6971454a9,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,87344,85537
008a913ba3019012,1750232570912502,1750232570912667,1750232570913805,008a913ba3019012,7fdfd02f099eb1a0,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,87344,1138
008a913ba3019012,1750232570912502,1750232570913838,1750232570914049,008a913ba3019012,06d8ed56771f70ae,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,87344,211
008a913ba3019012,1750232570912502,1750232570886644,1750232570887543,7fdfd02f099eb1a0,66d77351c11964dd,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,1138,899
008a913ba3019012,1750232570912502,1750232570887763,1750232570887767,06d8ed56771f70ae,2ec4d0b9fe0d73fd,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,211,4
008a913ba3019012,1750232570912502,1750232570913026,1750232570913263,6457882ce11e9400,69829c1aec463348,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,613,237
008a913ba3019012,1750232570912502,1750232570887454,1750232570887456,77bf158a4e22579e,15ce74319566f493,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,188,2
008a913ba3019012,1750232570912502,1750232570886738,1750232570887351,66d77351c11964dd,6457882ce11e9400,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,899,613
008a913ba3019012,1750232570912502,1750232570887354,1750232570887542,66d77351c11964dd,77bf158a4e22579e,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,899,188
0099ca4c95330142,1750232551720977,1750232551708595,1750232551710917,49129fedb88a9f33,48ade9d727bb479e,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,78915,2322
0099ca4c95330142,1750232551720977,1750232551787107,1750232551787113,026cf8d4e639b079,76888428b66bbe73,/reservation.Reservation/CheckAvailability,/reservation.Reservation/CheckAvailability,reservation,reservation-ddd467594-t79fz,frontend,frontend-6777cd69cf-rms2b,11985,6
0099ca4c95330142,1750232551720977,1750232551788332,1750232551788372,262181208a188ffc,20f43f98716ee304,/profile.Profile/GetProfiles,/profile.Profile/GetProfiles,profile,profile-78bcb7bd79-jg6tz,frontend,frontend-6777cd69cf-rms2b,99147,40
0099ca4c95330142,1750232551720977,1750232551721029,1750232551799944,0099ca4c95330142,49129fedb88a9f33,/search.Search/Nearby,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,191032,78915
0099ca4c95330142,1750232551720977,1750232551800027,1750232551812012,0099ca4c95330142,026cf8d4e639b079,/reservation.Reservation/CheckAvailability,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,191032,11985
0099ca4c95330142,1750232551720977,1750232551812631,1750232551911778,0099ca4c95330142,262181208a188ffc,/profile.Profile/GetProfiles,HTTP GET /hotels,frontend,frontend-6777cd69cf-rms2b,frontend,frontend-6777cd69cf-rms2b,191032,99147
0099ca4c95330142,1750232551720977,1750232551734053,1750232551735082,1f104117c1b7e859,77af14a51a57fcac,/geo.Geo/Nearby,/geo.Geo/Nearby,geo,geo-744fdcb64f-4t579,search,search-77b68f9cd5-vls8l,1957,1029
0099ca4c95330142,1750232551720977,1750232551710802,1750232551710805,069b83a13ff07ba5,3adfad5da93ecd6b,/rate.Rate/GetRates,/rate.Rate/GetRates,rate,rate-56cb64b65-99rwt,search,search-77b68f9cd5-vls8l,216,3
0099ca4c95330142,1750232551720977,1750232551708738,1750232551710695,48ade9d727bb479e,1f104117c1b7e859,/geo.Geo/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,2322,1957
0099ca4c95330142,1750232551720977,1750232551710700,1750232551710916,48ade9d727bb479e,069b83a13ff07ba5,/rate.Rate/GetRates,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,search,search-77b68f9cd5-vls8l,2322,216
00c96fb82dffe791,1750232556336891,1750232556312585,1750232556609802,3df9e66a4e11814f,72476e71d1601776,/search.Search/Nearby,/search.Search/Nearby,search,search-77b68f9cd5-vls8l,frontend,frontend-6777cd69cf-rms2b,298331,297217
